place_id,place_name,qdate,hpi_index,log_hpi,hpi_g,rate_q,shock,permits_q,permits_g
DC,District of Columbia,1992-07-01,96.44,4.5689210533129705,-0.4139078756887571,8.017692307692307,-1.0234615384615395,16.0,-60.07738604289301
DC,District of Columbia,1992-10-01,95.83,4.562575788355671,-0.6345264957299257,8.192142857142857,-0.6281250000000007,31.0,63.25225587435104
DC,District of Columbia,1993-01-01,91.3,4.514150787600923,-4.84250007547482,7.723333333333334,-0.8747550366300372,36.0,14.51820098444978
DC,District of Columbia,1993-04-01,94.49,4.548494008794535,3.434322119361166,7.453076923076923,-0.8863576007326017,60.0,49.9955951529087
DC,District of Columbia,1993-07-01,94.86,4.552402120449436,0.3908111654901347,7.087692307692308,-0.9785691391941392,32.0,-61.43663027068311
DC,District of Columbia,1993-10-01,89.03,4.48897339158558,-6.342872886385642,7.046428571428572,-0.8143864468864459,171.0,165.09869153469725
DC,District of Columbia,1994-01-01,94.31,4.546587228555794,5.761383697021394,7.295833333333333,-0.3909031593406586,5.0,-335.5735007585397
DC,District of Columbia,1994-04-01,93.9,4.542230386214217,-0.4356842341576517,8.427692307692308,0.7722058150183146,28.0,157.55363607584192
DC,District of Columbia,1994-07-01,95.42,4.5582882000879605,1.6057813873743498,8.594285714285714,0.8667250457875451,61.0,75.98385550586175
DC,District of Columbia,1994-10-01,89.54,4.49468545281282,-6.360274727514081,9.105384615384615,1.2636687271062268,116.0,63.50395497526647
DC,District of Columbia,1995-01-01,89.46,4.493791598004702,-0.0893854808118099,8.785384615384617,0.8109123168498176,18.0,-181.7734955631316
DC,District of Columbia,1995-04-01,85.67,4.4505027059759525,-4.328889202874908,7.917692307692307,-0.1148569139194153,0.0,-294.443897916644
DC,District of Columbia,1995-07-01,87.18,4.467974946810247,1.747224083429444,7.696153846153846,-0.4124530677655684,7.0,207.9441541679836
DC,District of Columbia,1995-10-01,91.83,4.519939041625431,5.196409481518405,7.339230769230769,-0.8059764194139198,20.0,96.50808960435872
DC,District of Columbia,1996-01-01,90.3,4.50313746042294,-1.6801581202491531,7.272307692307692,-0.8699587912087914,0.0,-304.4522437723423
DC,District of Columbia,1996-04-01,91.48,4.516120369154581,1.2982908731641096,8.102307692307692,0.0007142857142863,0.0,0.0
DC,District of Columbia,1996-07-01,89.9,4.498697941477575,-1.7422427677005636,8.146923076923077,0.1012500000000002,0.0,0.0
DC,District of Columbia,1996-10-01,94.8,4.551769409260976,5.307146778340144,7.703076923076923,-0.167307692307693,0.0,0.0
DC,District of Columbia,1997-01-01,85.39,4.447228997919515,-10.45404113414614,7.7930769230769235,0.0467307692307699,0.0,0.0
DC,District of Columbia,1997-04-01,93.07,4.533351898197619,8.61229002781041,7.926923076923076,0.1794230769230766,0.0,0.0
DC,District of Columbia,1997-07-01,88.9,4.487512142519859,-4.583975567776033,7.47,-0.2492307692307687,0.0,0.0
DC,District of Columbia,1997-10-01,92.2,4.523960130562548,3.644798804268934,7.205384615384616,-0.4971153846153839,15.0,277.25887222397813
DC,District of Columbia,1998-01-01,94.17,4.545101659521972,2.1141528959423894,7.050000000000001,-0.6247115384615372,25.0,48.5507815781701
DC,District of Columbia,1998-04-01,97.06,4.57532934397707,3.0227684455097936,7.097692307692308,-0.4514423076923082,17.0,-36.77247801253176
DC,District of Columbia,1998-07-01,101.61,4.62114195549779,4.581261152072003,6.872307692307692,-0.5174999999999992,189.0,235.66523142643217
DC,District of Columbia,1998-10-01,103.97,4.644102395989878,2.296044049208845,6.764285714285714,-0.508173076923077,198.0,4.62807525640061
DC,District of Columbia,1999-01-01,104.81,4.652149187182086,0.8046791192207969,6.8775,-0.280511675824175,438.0,79.11945883506792
DC,District of Columbia,1999-04-01,106.44,4.667581446109488,1.5432258927401854,7.181538461538461,0.1166998626373621,81.0,-167.7780165810918
DC,District of Columbia,1999-07-01,112.63,4.724108110059605,5.652666395011696,7.786153846153846,0.6817960164835162,60.0,-29.5845383090942
DC,District of Columbia,1999-10-01,113.49,4.731714727313047,0.7606617253442138,7.840714285714285,0.6569402472527468,104.0,54.30864859842117
DC,District of Columbia,2000-01-01,123.38,4.815269023781492,8.355429646844481,8.256923076923076,0.9222836538461524,50.0,-72.21347174331973
DC,District of Columbia,2000-04-01,123.79,4.818586581543719,0.3317557762226641,8.316153846153846,0.829206730769231,211.0,142.47606419476867
DC,District of Columbia,2000-07-01,126.97,4.8439508380817005,2.536425653798169,8.02,0.3895913461538454,350.0,50.419994879385314
DC,District of Columbia,2000-10-01,128.76,4.857950206430608,1.3999368348907026,7.620769230769231,-0.1166998626373621,313.0,-11.139323755761232
DC,District of Columbia,2001-01-01,137.01,4.920053915865017,6.210370943440946,7.006923076923077,-0.7467239010989006,205.0,-42.151681711867184
DC,District of Columbia,2001-04-01,141.16,4.949893998807069,2.9840082942052426,7.13,-0.6172046703296701,234.0,13.170934535457768
DC,District of Columbia,2001-07-01,148.6,5.001258132283659,5.13641334765893,6.963846153846154,-0.6805700549450551,144.0,-48.28517717235847
DC,District of Columbia,2001-10-01,154.41,5.039611402332773,3.835327004911449,6.770769230769231,-0.7399038461538456,313.0,77.2659243487679
DC,District of Columbia,2002-01-01,161.99,5.087534604932047,4.79232025992733,6.9715384615384615,-0.378461538461539,54.0,-174.2059800675782
DC,District of Columbia,2002-04-01,170.95,5.141371116085311,5.383651115326416,6.813076923076922,-0.3490384615384627,98.0,58.77866649021186
DC,District of Columbia,2002-07-01,175.19,5.165871099247731,2.4499983162420413,6.28923076923077,-0.6565384615384611,1045.0,235.76087944902787
DC,District of Columbia,2002-10-01,184.63,5.218353822407652,5.248272315992075,6.075384615384616,-0.6772115384615374,394.0,-97.38428797237466
DC,District of Columbia,2003-01-01,180.7,5.196838197598183,-2.1515624809469003,5.840769230769231,-0.766057692307692,619.0,45.08337131380156
DC,District of Columbia,2003-04-01,198.1,5.288771953704505,9.193375610632248,5.506923076923077,-0.8970192307692306,539.0,-13.815033848081717
DC,District of Columbia,2003-07-01,205.85,5.327147748215913,3.837579451140805,6.033846153846154,-0.2538461538461529,182.0,-108.2082986716899
DC,District of Columbia,2003-10-01,210.5,5.349485653122436,2.233790490652243,5.9192857142857145,-0.2619711538461544,87.0,-73.21493383632145
DC,District of Columbia,2004-01-01,231.51,5.444623069137621,9.513741601518522,5.5975,-0.4120020604395602,153.0,55.961578793542266
DC,District of Columbia,2004-04-01,237.07,5.468355456175141,2.373238703752012,6.106153846153846,0.1850171703296697,760.0,159.76807554480564
DC,District of Columbia,2004-07-01,241.68,5.487614537078416,1.9259080903275103,5.894285714285714,0.02251717032967,335.0,-81.7522197898482
DC,District of Columbia,2004-10-01,265.31,5.580898953610859,9.32844165324429,5.7361538461538455,-0.0932108516483527,347.0,3.509131981127034
DC,District of Columbia,2005-01-01,274.99,5.616734733369035,3.5835779758175867,5.768461538461538,-0.0518646978021983,565.0,48.63915984287086
DC,District of Columbia,2005-04-01,300.53,5.705547582602867,8.881284923383248,5.708461538461538,-0.1370570054945048,911.0,47.70459118711479
DC,District of Columbia,2005-07-01,313.32,5.7472250324990375,4.167744989617006,5.7638461538461545,-0.047922390109889,182.0,-160.61538372329096
DC,District of Columbia,2005-10-01,311.85,5.742522302972132,-0.4702729526905536,6.226153846153846,0.376026785714286,636.0,124.72835027307418
DC,District of Columbia,2006-01-01,312.58,5.744860436414047,0.2338133441915246,6.2469230769230775,0.3156181318681321,1327.0,73.46596744642157
DC,District of Columbia,2006-04-01,311.59,5.7416882210554325,-0.3172215358614672,6.602307692307692,0.6089835164835158,212.0,-183.01371643269536
DC,District of Columbia,2006-07-01,320.06,5.768508478217845,2.68202571624121,6.5600000000000005,0.4834615384615386,35.0,-177.77732272533154
DC,District of Columbia,2006-10-01,324.94,5.783640549901604,1.513207168375974,6.243846153846154,0.1038461538461543,334.0,223.06115933689563
DC,District of Columbia,2007-01-01,325.44,5.785178112860195,0.1537562958590754,6.214615384615384,0.0188461538461535,834.0,91.33011930257888
DC,District of Columbia,2007-04-01,328.83,5.795540899895742,1.0362787035546717,6.358461538461539,0.081442307692308,501.0,-50.88316051591262
DC,District of Columbia,2007-07-01,325.72,5.786038116598931,-0.9502783296810868,6.5515384615384615,0.1760576923076922,527.0,5.04961640145325
DC,District of Columbia,2007-10-01,318.14,5.762491537470215,-2.354657912871616,6.224615384615385,-0.150673076923077,166.0,-115.1102471289506
DC,District of Columbia,2008-01-01,320.88,5.771067221461798,0.8575683991582927,5.872307692307692,-0.4561538461538461,153.0,-8.104121000312592
DC,District of Columbia,2008-04-01,308.01,5.730132249978983,-4.093497148281511,6.086923076923076,-0.1771153846153854,189.0,21.007146974685664
DC,District of Columbia,2008-07-01,310.69,5.738795630493208,0.8663380514224883,6.322307692307692,0.0879807692307697,152.0,-21.658615076805088
DC,District of Columbia,2008-10-01,302.9,5.713402718033191,-2.539291246001607,5.841428571428572,-0.3425961538461539,42.0,-126.92378056988728
DC,District of Columbia,2009-01-01,289.13,5.666876413960221,-4.652630407297043,5.06,-0.9796978021978022,259.0,179.94815153219653
DC,District of Columbia,2009-04-01,297.51,5.695447837866143,2.857142390592226,5.012307692307692,-0.8591208791208791,35.0,-197.71626925594177
DC,District of Columbia,2009-07-01,295.89,5.689987763634012,-0.5460074232131795,5.162307692307692,-0.5354670329670324,163.0,151.63474893680888
DC,District of Columbia,2009-10-01,309.09,5.733632496625086,4.364473299107452,4.922142857142857,-0.6128228021978019,421.0,94.51388862118134
DC,District of Columbia,2010-01-01,310.46,5.738055068598297,0.4422571973210942,4.995833333333334,-0.429573031135531,299.0,-34.12228393798111
DC,District of Columbia,2010-04-01,300.28,5.7047153727048014,-3.3339695893495502,4.922307692307692,-0.3575217490842499,31.0,-223.80465718564744
DC,District of Columbia,2010-07-01,311.38,5.741014031261528,3.629865855672687,4.4471428571428575,-0.5982909798534797,235.0,199.8095902225884
DC,District of Columbia,2010-10-01,308.02,5.73016471593032,-1.0849315331208589,4.436153846153847,-0.4336206501831494,139.0,-52.21893824163067
DC,District of Columbia,2011-01-01,306.01,5.723617781156972,-0.6546934773347779,4.846923076923077,0.0037831959706968,714.0,163.06401200847037
DC,District of Columbia,2011-04-01,322.63,5.776506155787731,5.288837463075868,4.650769230769231,-0.147178342490843,717.0,0.4187026354216527
DC,District of Columbia,2011-07-01,310.67,5.738731255573653,-3.7774900214077256,4.291538461538462,-0.3975629578754578,889.0,21.475189367796155
DC,District of Columbia,2011-10-01,323.74,5.779940724505814,4.120946893216093,4.002307692307692,-0.571814331501832,1533.0,54.44125192010159
DC,District of Columbia,2012-01-01,329.47,5.797485302756558,1.7544578250743292,3.922307692307693,-0.5176236263736267,260.0,-177.11135746045076
DC,District of Columbia,2012-04-01,332.17,5.805646886057319,0.8161583300760888,3.794615384615384,-0.5043543956043965,996.0,134.02303626391446
DC,District of Columbia,2012-07-01,345.44,5.844818966766497,3.917208070917866,3.553846153846154,-0.6334615384615385,1302.0,26.767380716300693
DC,District of Columbia,2012-10-01,347.45,5.8506207697603365,0.5801802993839367,3.359230769230769,-0.6934615384615381,1562.0,18.193775329663172
DC,District of Columbia,2013-01-01,368.42,5.909223591724071,5.86028219637349,3.496923076923077,-0.3870192307692304,335.0,-153.7251170458273
DC,District of Columbia,2013-04-01,376.15,5.92998800000623,2.076440828215897,3.672307692307693,-0.0893269230769231,875.0,95.82549309731876
DC,District of Columbia,2013-07-01,394.78,5.978328647714841,4.83406477086108,4.44,0.6598076923076919,1082.0,21.21241560645988
DC,District of Columbia,2013-10-01,380.94,5.942641882410413,-3.5686765304427936,4.293076923076924,0.4765384615384622,963.0,-11.639895239044495
DC,District of Columbia,2014-01-01,410.72,6.01791171712283,7.526983471241699,4.364615384615385,0.4927884615384617,1217.0,23.387415365929694
DC,District of Columbia,2014-04-01,403.66,6.000572939471973,-1.7338777650857118,4.227692307692307,0.3017307692307689,191.0,-184.7470076242061
DC,District of Columbia,2014-07-01,398.08,5.98665299011076,-1.3919949361213213,4.135384615384615,0.1367307692307693,2095.0,239.0290673413151
DC,District of Columbia,2014-10-01,414.93,6.028109831304726,4.14568411939662,3.963571428571429,-0.1106250000000002,686.0,-111.54517532185837
DC,District of Columbia,2015-01-01,416.69,6.032342540060296,0.4232708755569803,3.716666666666667,-0.3849977106227102,768.0,11.27566772832953
DC,District of Columbia,2015-04-01,428.12,6.059403530116175,2.7060990055878698,3.819230769230769,-0.3007989926739931,1682.0,78.32422246851615
DC,District of Columbia,2015-07-01,445.35,6.098860489877879,3.945695976170427,3.954615384615384,-0.1047413003663004,998.0,-52.1578415542252
DC,District of Columbia,2015-10-01,436.83,6.079544103390923,-1.9316386486956103,3.897857142857143,-0.1120970695970702,1508.0,41.24476801192954
DC,District of Columbia,2016-01-01,433.75,6.072468331261069,-0.7075772129853775,3.7384615384615385,-0.1932234432234434,697.0,-77.09833560054768
DC,District of Columbia,2016-04-01,458.03,6.126934684152417,5.446635289134783,3.589230769230769,-0.2626465201465202,1315.0,63.41330091228903
DC,District of Columbia,2016-07-01,451.91,6.113483044961951,-1.345163919046577,3.446153846153846,-0.3195695970695973,1609.0,20.163734609324635
DC,District of Columbia,2016-10-01,468.55,6.1496428195698325,3.615977460788145,3.842307692307693,0.0917422161172161,1069.0,-40.85755305225574
DC,District of Columbia,2017-01-01,473.09,6.159285645233409,0.9642825663576104,4.173076923076923,0.3654601648351652,677.0,-45.62666395155564
DC,District of Columbia,2017-04-01,474.22,6.161671349038831,0.2385703805422245,3.98,0.1522870879120876,1081.0,46.74191714660312
DC,District of Columbia,2017-07-01,485.56,6.185302864029603,2.3631514990771763,3.883846153846154,0.064979395604396,1221.0,12.16776803251145
DC,District of Columbia,2017-10-01,498.29,6.211182236854,2.5879372824397784,3.922307692307693,0.1003846153846153,2347.0,65.30750412164457
DC,District of Columbia,2018-01-01,509.08,6.232605175123847,2.142293826984609,4.282307692307692,0.3924038461538464,721.0,-117.92940420551608
DC,District of Columbia,2018-04-01,515.62,6.245370060072233,1.2764884948386346,4.544615384615384,0.5352884615384612,974.0,30.04123321050214
DC,District of Columbia,2018-07-01,498.43,6.211463158278113,-3.390690179412026,4.566923076923077,0.4174999999999995,598.0,-48.717587288239805
DC,District of Columbia,2018-10-01,528.91,6.270818285059012,5.93551267808996,4.7846153846153845,0.5174038461538464,2322.0,135.53531346549602
DC,District of Columbia,2019-01-01,509.31,6.233056868490652,-3.776141656835996,4.373846153846154,0.0815384615384617,1795.0,-25.7297483908264
DC,District of Columbia,2019-04-01,518.34,6.250631397598848,1.7574529108195236,4.010769230769231,-0.2853846153846149,1301.0,-32.16604260936311
DC,District of Columbia,2019-07-01,527.28,6.267731716744464,1.7100319145616716,3.6584615384615375,-0.609519230769231,1750.0,29.62855095173378
DC,District of Columbia,2019-10-01,555.89,6.320570432950707,5.283871620624314,3.7,-0.5401923076923074,1099.0,-46.48768734993904
DC,District of Columbia,2020-01-01,550.26,6.310390893798908,-1.0179539151799588,3.5215384615384617,-0.6235576923076924,1705.0,43.88412692651631
DC,District of Columbia,2020-04-01,539.09,6.289882532851338,-2.0508360947570026,3.2392307692307694,-0.7426923076923075,1674.0,-1.8338283792457943
DC,District of Columbia,2020-07-01,568.59,6.343159612006319,5.327707915498081,2.9523076923076923,-0.8277884615384616,1140.0,-38.390809439709095
DC,District of Columbia,2020-10-01,575.92,6.355968762161047,1.28091501547285,2.7607142857142857,-0.7663942307692309,2851.0,91.6115431672111
DC,District of Columbia,2021-01-01,598.49,6.394409816420679,3.844105425963207,2.875833333333333,-0.464023580586081,1651.0,-54.60338274532637
DC,District of Columbia,2021-04-01,618.47,6.427248686209923,3.2838869789244107,3.003846153846154,-0.2101453754578752,672.0,-89.79966244361952
DC,District of Columbia,2021-07-01,612.84,6.4181038904475525,-0.9144795762370704,2.8721428571428573,-0.2435588369963368,953.0,34.89183418035591
DC,District of Columbia,2021-10-01,612.85,6.418120207787174,0.0016317339621707,3.079230769230769,0.0411252289377288,1464.0,42.89468500028804
DC,District of Columbia,2022-01-01,631.88,6.448699502700896,3.0579294913722244,3.822307692307692,0.7466059981684978,1141.0,-24.90741312352114
DC,District of Columbia,2022-04-01,639.44,6.460592793317764,1.189329061686717,5.266153846153846,1.937086767399267,1330.0,15.314942817915613
DC,District of Columbia,2022-07-01,620.24,6.430106499910703,-3.0486293407060217,5.623076923076923,1.96016369047619,2795.0,74.2259284958589
DC,District of Columbia,2022-10-01,598.06,6.393691083365628,-3.641541654507563,6.664615384615384,2.5137145146520146,2439.0,-13.61917850664538
DC,District of Columbia,2023-01-01,613.39,6.419000948971456,2.530986560582793,6.372307692307692,1.7843475274725271,1228.0,-68.57972087212127
DC,District of Columbia,2023-04-01,599.54,6.396162694510294,-2.283825446116161,6.510769230769231,1.484443681318682,549.0,-80.40378313395182
DC,District of Columbia,2023-07-01,610.27,6.413901482189535,1.773878767924053,7.04,1.492692307692308,956.0,55.38851132264382
DC,District of Columbia,2023-10-01,598.56,6.394526770599836,-1.937471158969828,7.303846153846154,1.2284615384615378,287.0,-120.08429113170082
DC,District of Columbia,2024-01-01,595.22,6.38893108510488,-0.5595685494956371,6.748461538461539,0.3073076923076936,209.0,-31.585294941847764
DC,District of Columbia,2024-04-01,628.0,6.442540166468199,5.360908136331855,6.995384615384615,0.3380769230769225,369.0,56.63954749208013
DC,District of Columbia,2024-07-01,602.81,6.401602055864906,-4.093811060329244,6.508461538461538,-0.2595192307692304,325.0,-12.660562427156208
DC,District of Columbia,2024-10-01,618.07,6.426601719651701,2.4999663786794635,6.632307692307692,-0.1316346153846153,834.0,94.05343434841473
DC,District of Columbia,2025-01-01,612.25,6.417140695832277,-0.9461023819423708,6.827692307692308,0.0068269230769235,296.0,-103.36995860481552
DC,District of Columbia,2025-04-01,591.39,6.382475698245996,-3.4664997586281387,6.788461538461538,-0.0671153846153851,242.0,-20.067069546215155
DC,District of Columbia,2025-07-01,609.46,6.412573319204167,3.009762095817159,6.566153846153847,-0.2301923076923078,543.0,80.5887803515394
DE,Delaware,1991-01-01,100.0,4.605170185988092,,9.500769230769231,-0.5587499999999999,906.0,-25.290571327303635
DE,Delaware,1991-04-01,99.76,4.602767301371781,-0.2402884616310885,9.522307692307692,-0.3979807692307684,1258.0,32.793058392921104
DE,Delaware,1991-07-01,99.63,4.601463324056765,-0.1303977315015636,9.273076923076925,-0.5553846153846163,1199.0,-4.799619826825552
DE,Delaware,1991-10-01,100.35,4.608664075242347,0.7200751185581389,8.69,-0.9979807692307698,977.0,-20.4567165741274
DE,Delaware,1992-01-01,100.88,4.613931691656664,0.5267616414317722,8.688461538461539,-0.8191346153846162,1040.0,6.242739858015156
DE,Delaware,1992-04-01,99.66,4.601764392853259,-1.2167298803405835,8.677692307692308,-0.6241346153846159,1160.0,10.909991308292176
DE,Delaware,1992-07-01,99.35,4.598648968997826,-0.311542385543273,8.017692307692307,-1.0234615384615395,1499.0,25.61834053924104
DE,Delaware,1992-10-01,99.97,4.60487014097909,0.6221171981263929,8.192142857142857,-0.6281250000000007,981.0,-42.362907873583566
DE,Delaware,1993-01-01,99.05,4.59562477314456,-0.9245367834529894,7.723333333333334,-0.8747550366300372,1075.0,9.14144323672641
DE,Delaware,1993-04-01,99.66,4.601764392853259,0.6139619708698696,7.453076923076923,-0.8863576007326017,1408.0,26.962977117695
DE,Delaware,1993-07-01,98.85,4.593603549616626,-0.8160843236632687,7.087692307692308,-0.9785691391941392,1385.0,-1.645833214883119
DE,Delaware,1993-10-01,97.93,4.584252937732703,-0.935061188392261,7.046428571428572,-0.8143864468864459,1094.0,-23.56675374992472
DE,Delaware,1994-01-01,96.69,4.5715099844954565,-1.2742953237246724,7.295833333333333,-0.3909031593406586,1090.0,-0.3659656417530854
DE,Delaware,1994-04-01,99.65,4.601664046658804,3.015406216334693,8.427692307692308,0.7722058150183146,1413.0,25.932786062344704
DE,Delaware,1994-07-01,98.94,4.594513605799563,-0.7150440859240881,8.594285714285714,0.8667250457875451,1394.0,-1.3528152201051746
DE,Delaware,1994-10-01,99.58,4.600961341214036,0.6447735414473854,9.105384615384615,1.2636687271062268,1069.0,-26.52357667995142
DE,Delaware,1995-01-01,99.57,4.600860914399993,-0.010042681404343,8.785384615384617,0.8109123168498176,1036.0,-3.132671922642416
DE,Delaware,1995-04-01,99.38,4.598950886174174,-0.1910028225818649,7.917692307692307,-0.1148569139194153,1203.0,14.931741763923869
DE,Delaware,1995-07-01,99.22,4.597339606872903,-0.1611279301271473,7.696153846153846,-0.4124530677655684,1171.0,-2.693765573180862
DE,Delaware,1995-10-01,99.13,4.596432120044806,-0.0907486828096715,7.339230769230769,-0.8059764194139198,1169.0,-0.1707942345155366
DE,Delaware,1996-01-01,99.79,4.603067977896221,0.6635857851414961,7.272307692307692,-0.8699587912087914,1036.0,-12.067181956227468
DE,Delaware,1996-04-01,99.3,4.598145571051127,-0.4922406845094151,8.102307692307692,0.0007142857142863,1287.0,21.67586984347718
DE,Delaware,1996-07-01,99.93,4.604469940873698,0.6324369822571008,8.146923076923077,0.1012500000000002,1155.0,-10.81248574319762
DE,Delaware,1996-10-01,100.17,4.606868742623673,0.2398801749975199,7.703076923076923,-0.167307692307693,1007.0,-13.699760060100896
DE,Delaware,1997-01-01,100.34,4.608564419056107,0.1695676432433401,7.7930769230769235,0.0467307692307699,1155.0,13.699760060100896
DE,Delaware,1997-04-01,101.0,4.61512051684126,0.6556097785153092,7.926923076923076,0.1794230769230766,1216.0,5.142304375520368
DE,Delaware,1997-07-01,101.47,4.619763188290992,0.464267144973185,7.47,-0.2492307692307687,1281.0,5.203254449308847
DE,Delaware,1997-10-01,101.03,4.615417502439641,-0.4345685851350644,7.205384615384616,-0.4971153846153839,1201.0,-6.443452238546232
DE,Delaware,1998-01-01,103.27,4.637346917683312,2.192941524367153,7.050000000000001,-0.6247115384615372,1390.0,14.603607682829
DE,Delaware,1998-04-01,103.55,4.640054587841593,0.2707670158280884,7.097692307692308,-0.4514423076923082,1399.0,0.6449323679906804
DE,Delaware,1998-07-01,105.25,4.656338472562491,1.6283884720897923,6.872307692307692,-0.5174999999999992,1388.0,-0.788817284900567
DE,Delaware,1998-10-01,105.64,4.660037087428932,0.3698614866440408,6.764285714285714,-0.508173076923077,1166.0,-17.41477104677882
DE,Delaware,1999-01-01,107.27,4.675349020609338,1.5311933180406356,6.8775,-0.280511675824175,1445.0,21.43647704321543
DE,Delaware,1999-04-01,109.48,4.695741884172478,2.039286356314029,7.181538461538461,0.1166998626373621,1403.0,-2.947581813295397
DE,Delaware,1999-07-01,110.86,4.708268143991659,1.2526259819180652,7.786153846153846,0.6817960164835162,1219.0,-14.047444685845356
DE,Delaware,1999-10-01,112.63,4.724108110059605,1.5839966067946245,7.840714285714285,0.6569402472527468,1177.0,-3.503277351577072
DE,Delaware,2000-01-01,114.42,4.739875888840383,1.5767778780777952,8.256923076923076,0.9222836538461524,1235.0,4.806227380610384
DE,Delaware,2000-04-01,116.05,4.754021132720446,1.4145243880062883,8.316153846153846,0.829206730769231,1268.0,2.6348829696751785
DE,Delaware,2000-07-01,117.86,4.769497479409767,1.5476346689321296,8.02,0.3895913461538454,1016.0,-22.13720716658276
DE,Delaware,2000-10-01,120.93,4.795211865797184,2.5714386387416965,7.620769230769231,-0.1166998626373621,1289.0,23.77851013071579
DE,Delaware,2001-01-01,123.41,4.815512145465092,2.030027966790815,7.006923076923077,-0.7467239010989006,1284.0,-0.3883500026397257
DE,Delaware,2001-04-01,125.6,4.833102254034098,1.7590108569005558,7.13,-0.6172046703296701,1472.0,13.654241913330978
DE,Delaware,2001-07-01,127.06,4.844659415838387,1.1557161804288896,6.963846153846154,-0.6805700549450551,1271.0,-14.671067256256263
DE,Delaware,2001-10-01,131.14,4.876265454835473,3.160603899708647,6.770769230769231,-0.7399038461538456,1346.0,5.728943251029595
DE,Delaware,2002-01-01,133.09,4.891025591098464,1.4760136262990995,6.9715384615384615,-0.378461538461539,1470.0,8.806254419107429
DE,Delaware,2002-04-01,136.74,4.918081312485648,2.70557213871836,6.813076923076922,-0.3490384615384627,1615.0,9.401151847960245
DE,Delaware,2002-07-01,141.16,4.949893998807069,3.1812686321421424,6.28923076923077,-0.6565384615384611,1490.0,-8.050692431630235
DE,Delaware,2002-10-01,144.22,4.971339911488614,2.14459126815445,6.075384615384616,-0.6772115384615374,1681.0,12.053652576815566
DE,Delaware,2003-01-01,147.35,4.992810709183703,2.1470797695089416,5.840769230769231,-0.766057692307692,1280.0,-27.234253863615976
DE,Delaware,2003-04-01,151.32,5.019396799764828,2.658609058112482,5.506923076923077,-0.8970192307692306,1838.0,36.15809227075868
DE,Delaware,2003-07-01,154.41,5.039611402332773,2.021460256794505,6.033846153846154,-0.2538461538461529,1950.0,5.912011601879019
DE,Delaware,2003-10-01,159.41,5.071479499645555,3.186809731278206,5.9192857142857145,-0.2619711538461544,2505.0,25.034579483290287
DE,Delaware,2004-01-01,165.15,5.106854151836799,3.537465219124325,5.5975,-0.4120020604395602,1966.0,-24.21783170669549
DE,Delaware,2004-04-01,169.56,5.133206846484437,2.635269464763823,6.106153846153846,0.1850171703296697,2178.0,10.235651655556133
DE,Delaware,2004-07-01,178.83,5.186435633899945,5.322878741550863,5.894285714285714,0.02251717032967,2327.0,6.614347390670794
DE,Delaware,2004-10-01,183.51,5.212269161922583,2.583352802263761,5.7361538461538455,-0.0932108516483527,2018.0,-14.240719053849029
DE,Delaware,2005-01-01,188.46,5.238885782778611,2.6616620856027677,5.768461538461538,-0.0518646978021983,1887.0,-6.708427160739205
DE,Delaware,2005-04-01,196.48,5.280560644958777,4.1674862180166805,5.708461538461538,-0.1370570054945048,2483.0,27.43520963479238
DE,Delaware,2005-07-01,201.46,5.305590850514535,2.503020555575741,5.7638461538461545,-0.047922390109889,2221.0,-11.146247285379385
DE,Delaware,2005-10-01,208.06,5.337826499642749,3.2235649128214305,6.226153846153846,0.376026785714286,1938.0,-13.623531495692376
DE,Delaware,2006-01-01,214.17,5.366770092182479,2.894359253973011,6.2469230769230775,0.3156181318681321,1638.0,-16.808607649882212
DE,Delaware,2006-04-01,214.31,5.367423564946584,0.0653472764104989,6.602307692307692,0.6089835164835158,2007.0,20.30529020677898
DE,Delaware,2006-07-01,216.99,5.379851269529299,1.2427704582714585,6.5600000000000005,0.4834615384615386,1789.0,-11.492358197681884
DE,Delaware,2006-10-01,220.9,5.397710110426072,1.7858840896773032,6.243846153846154,0.1038461538461543,1244.0,-36.308008993599294
DE,Delaware,2007-01-01,217.39,5.381692975469088,-1.601713495698398,6.214615384615384,0.0188461538461535,1363.0,9.128602950459983
DE,Delaware,2007-04-01,218.14,5.385137058500597,0.3444083031508782,6.358461538461539,0.081442307692308,1649.0,19.035372849121845
DE,Delaware,2007-07-01,220.22,5.394627046685445,0.948998818484803,6.5515384615384615,0.1760576923076922,1166.0,-34.63389346080703
DE,Delaware,2007-10-01,214.69,5.369195127181474,-2.5431919503970946,6.224615384615385,-0.150673076923077,892.0,-26.76050514100572
DE,Delaware,2008-01-01,211.94,5.35630321574669,-1.289191143478341,5.872307692307692,-0.4561538461538461,979.0,9.296599078811862
DE,Delaware,2008-04-01,207.44,5.334842141230409,-2.146107451628154,6.086923076923076,-0.1771153846153854,919.0,-6.317890162153095
DE,Delaware,2008-07-01,202.42,5.310344746760755,-2.44973944696536,6.322307692307692,0.0879807692307697,886.0,-3.652868773350715
DE,Delaware,2008-10-01,197.05,5.283457503641013,-2.6887243119742443,5.841428571428572,-0.3425961538461539,625.0,-34.84946112094809
DE,Delaware,2009-01-01,198.95,5.293053536872938,0.9596033231924928,5.06,-0.9796978021978022,481.0,-26.140625704949816
DE,Delaware,2009-04-01,202.44,5.310443546345877,1.739000947293956,5.012307692307692,-0.8591208791208791,829.0,54.34815867400431
